"id";"cod_produto";"nome";"marca";"preco_custo";"preco_venda";"data_entrada";"fornecedor";"quantidade";"lucro_porcentagem";"lucro_real"
2090;"7898605606177";"CABO HDMI DE  5MTS C/ MALHA LE-6614";"IT-BLUE";23;45;"09-10-2021";"TESTE";0;80.0;20.0
2098;"7899744005746";"FERRO DE SOLDA 30W ";"CHIP SCE";22;36;"24-08-2020";"TESTE";0;63.63636363636363;14.0
2106;"7898943535122";"EXTENSÃO DE 3MTS ";"ecoSTIK";23.8;38;"24-08-2023";"NI HAO";0;86.66666666666667;13.0
2123;"2019090846564";"CONVERSOR HDMI x VGA ";"YURI";18;58;"08-10-2021";"TESTE";1;132.0;33.0
2104;"7899600914113";"APRESENTADOR TIPO CONTROLE REMOTO MB84270";"MBTECH";54.5;95;"11-10-2021";"TESTE";1;74.31192660550458;40.5
2111;"2066";"CHAVE ROTATIVA PARA BVE3NTILADOR  SOBREPOR";"RSC";10;25;"01-09-2020";"TESTE";2;150.0;15.0
2089;"751320193414";"TINTA PARA EPSON NEXEL 100ML AZUL/VERMELHO";"NEXEL";10;35;"17-03-2021";"TESTE";1;250.0;25.0
2129;"6984121022827";"CARREGADOR  PARA CELULAR V8 082";"CHOKI";10;25;"11-09-2020";"TESTE";0;150.0;15.0
2119;"MH010";"CAIXA DE SOM PARA PC 1 SAIDA MH010";"MHJUBA";15;55;"10-09-2020";"TESTE";1;266.66666666666663;40.0
2074;"7898558912073";"TECLADO USB  MO-KB110";"MOX";21;33;"28-07-2020";"TESTE";0;57.14285714285714;12.0
2097;"7898594123402";"FONTE PARA NOTEBOOK POSITIVO KP-523";"MIGUEL";35;115;"24-08-2020";"TESTE";0;228.57142857142856;80.0
2139;"6953657833856";"CARREGADOR PORTATIL PT-186 10000";"CHOKI";50;95;"08-07-2021";"TESTE";0;90.0;45.0
2112;"1299";"CHAVE ROTATIVA PARA VENTILADOR  SEM INTERRUPTOR";"RSC";10;25;"01-09-2020";"TESTE";0;150.0;15.0
2105;"7899838877808";"CONTROLE GAMER  JS091";"MULTILASER";99;155;"24-11-2020";"TESTE";0;56.56565656565656;56.0
2101;"7892019030832";"CANETA LASER LT-403";"MIGUEL";35;55;"25-08-2020";"TESTE";0;57.14285714285714;20.0
2128;"7899462103625";"CABO VGA 2MTS ";"MB TECH";10;20;"11-09-2020";"TESTE";0;100.0;10.0
2087;"751320193407";"TINTA PARA EPSON NEXEL 100ML PRETO";"NEXEL";10;35;"04-12-2020";"TESTE";0;250.0;25.0
2312;"6935364089061";"SWITCH 5 PORTAS  LS1005";"TP LINK";46;73;"18-01-2021";"TESTE";0;58.69565217391305;27.0
2109;"4718608208037";"ADAPTADOR HDMI x MINI HDMI";"PIXXO";11;22;"24-07-2021";"TESTE";0;100.0;11.0
2125;"7898615155603";"BLUETOTH XC-BTT-02 10MTS";"XCELL";20;38;"19-11-2020";"TESTE";1;153.33333333333334;23.0
2103;"171812018466";"FONTE ATX 200W SEM CABO";"MULTILASER";58;88;"25-08-2020";"TESTE";0;51.724137931034484;30.0
2093;"3G097142939915";"CARREGADOR SIMPLES V8";"3G POWER";4;10;"24-09-2020";"TESTE";0;150.0;6.0
2091;"7898652413308";"FONE DE OUVIDO GAMER KP-464";"KNUP";120;195;"24-08-2020";"TESTE";0;62.5;75.0
2302;"7908044602736";"CONTROLE P/ TV TCL LE-7254";"LELONG";7.0;30.0;"05-04-2024";"TESTE";5;200.0;20.0
2133;"7820123450505";"FONTE 12V ";"PART";10;28;"08-07-2021";"TESTE";0;78.57142857142857;11.0
2137;"gmssd120gb2020070728";"SSD 120GB GOLDEN MEMORY";"GOLDEN MEMORY";190;310;"02-10-2020";"TESTE";0;87.17948717948718;170.0
2107;"7899838875361";"CELULAR VITA P9120 MULTILASER";"MULTILASER";125;210;"16-01-2024";"NI HAO";0;43.75;70.0
2102;"6939020448803";"MOUSE OPTICO SEM FIO MS-011X 16000DPI";"HOOPSON";28;48;"25-08-2020";"TESTE";0;71.42857142857143;20.0
2110;"561";"CHAVE ROTATIVA PARA VENTILADOR COM TAMPA";"RSC";10;25;"01-09-2020";"TESTE";0;150.0;15.0
2114;"1393";"CAPACITOR 5UF 2FIOS 250VAC";"TECH";4.7;8;"20-01-2022";"TESTE";6;100.0;4.0
2126;"7898615156273";"CONVERSOR OPTICO XC-CV/OP";"XCELL";58;95;"11-09-2020";"TESTE";0;63.793103448275865;37.0
2136;"7898506458851";"PEN DRIVE NANO PD055 MULTILASER";"MULTILASER";45;85;"26-04-2021";"TESTE";0;88.88888888888889;40.0
2113;"406";"CAPACITOR 4UF 2FIOS 250VAC";"TECH";4;7;"21-09-2020";"TESTE";13;75.0;3.0
2053;"7908044600923";"CONTROLE TCL LCD COM GLOBO/NET FLIX  LE-7811";"LELONG";7;30;"24-12-2021";"TESTE";12;316.66666666666663;19.0
2092;"7237558983346";"CARREGADOR TURBO POWER MOTOROLA TIPO C";"MOTOROLA";20;55;"24-08-2020";"TESTE";0;175.0;35.0
1322;"7899838836379";"CARTÃO DE MEMÓRIA 4GB  COM LEITOR ";"MULTILASER";18;28.0;"06-09-2023";"YURY";11;66.66666666666666;12.0
2095;"PP-1000";"APRESENTADOR PARA DATASHOW";"PRESENTER";30;65;"24-08-2020";"TESTE";1;116.66666666666667;35.0
2130;"6984120231497";"CARREGADOR  PARA CELULAR V8 CG149";"CHOKI";10;25;"11-09-2020";"TESTE";0;150.0;15.0
2150;"7893590160536";"CARREGADOR INOVA  CAR-G5024";"INOVA YURI";13;25;"24-10-2020";"TESTE";0;92.3076923076923;12.0
2174;"7898458700244";"PILHA RECARREGAVEL AA CB053 CARTELA C/4UND";"MULTILASER";56;77;"24-09-2020";"TESTE";0;37.5;21.0
2177;"914361044095";"RECEPTOR OI TV LIVRE 615462";"ELSYS";285;485;"02-10-2020";"TESTE";0;70.17543859649122;200.0
2182;"CB-P100";"CABO USB PARA TABLET SAMSUNG";"CHOKI";5;17;"02-10-2020";"TESTE";1;240.0;12.0
2158;"7898508262975";"CAIXA DE SOM PORTATIL CSP1301";"SUMAY";172;270;"24-09-2020";"TESTE";0;56.97674418604651;98.0
2153;"7898943535351";"PINO TEE 3P+3 SAIDAS";"STIK";7;10;"24-09-2020";"TESTE";0;42.857142857142854;3.0
2185;"7897975095659";"CASE PARA HD EXTERNO 2.0 ";"MAX PRINT";41;72;"03-10-2020";"TESTE";0;75.60975609756098;31.0
2164;"7898657060156";"CARREGADOR VEICULAR 2.4A CV-22 ";"PMCELL POWER";10;20;"24-09-2020";"TESTE";0;100.0;10.0
2159;"7908044600718";"BINOCULO  LE-2051";"LELONG";100;265;"24-09-2020";"TESTE";0;165.0;165.0
2183;"7899600929506";"CAIXA DE SOM LY84344 ";"MB TECH";180;285;"02-10-2020";"TESTE";0;58.333333333333336;105.0
2181;"7898615155498";"EXTENSÃO 6 TOMADAS";"FLEX";25;37;"02-10-2020";"TESTE";1;48.0;12.0
2187;"7899600930465";"KIT DE CHAVE DE PRECISÃO  13 PÇS LY87133";"MB TOOLS";15;35;"03-10-2020";"TESTE";0;133.33333333333331;20.0
2163;"7908125201094";"CABO USB TIPO C  10912T";"IT BLUE";8;16;"24-09-2020";"TESTE";0;100.0;8.0
2273;"7899600917909";"HUB USB 4 PORTAS 2.0 MB84329";"MBTECH";15;33;"04-12-2020";"TESTE";0;120.0;18.0
2189;"6459751458518";"MINI TRIPÉ ";"SELFIE";18;35;"03-10-2020";"TESTE";0;94.44444444444444;17.0
2160;"2019100931594";"HUB USB 3.0 KP-T121";"MIGUEL";38;65;"24-09-2020";"TESTE";0;71.05263157894737;27.0
2140;"7899600912102";"CABO PARA IMPRESSORA MB81030 2MTS";"MB TECH";6.55;12;"22-10-2020";"TESTE";0;83.20610687022901;5.45
2178;"6934177708800";"FONE DE OUVIDO REDMI AIR DOTS";"MI";100;285.0;"02-10-2020";"TESTE";0;185;185.0
2169;"7898605603909";"CONTROLE REMOTO TV SONY LE-7443";"LELONG";8.5;18;"04-12-2020";"TESTE";4;157.14285714285714;11.0
2172;"7898563932752";"BATERIA 2032 3V MOX";"MOX";1.75;5;"09-07-2021";"TESTE";24;233.33333333333334;3.5
2145;"7896201508086";"FITA ADESIVA ";"YURI";1.25;3;"24-09-2020";"TESTE";0;140.0;1.75
2191;"7899838816654";"CASE PARA NOTEBOOK 15.6""";"MUTILASER";86.0;145.0;"27-02-2024";"TOINHO VARIEDADS";1;49.122807017543856;28.0
2149;"7893590161670";"CARREGADOR INOVA  CAR-8421";"INOVA YURI";13;25;"24-10-2020";"TESTE";0;2400.0;24.0
2162;"7898594126311";"FONTE ATX POTENCIA REAL 500W";"COWBOY";150;295;"24-09-2020";"TESTE";0;143.33333333333334;215.0
2155;"7898577002014";"CAIXA DE SOM KIMISO KM-201";"KIMISO";80;140;"24-09-2020";"TESTE";0;75.0;60.0
2254;"6992237566661";"FONE DE OUVIDO C/ FIO CHOKI FN666";"CHOKI";22;55;"12-03-2021";"TESTE";0;150.0;33.0
2166;"7898605604999";"KIT DE CHAVE MENOR";"15";15;28;"24-09-2020";"TESTE";6;86.66666666666667;13.0
2170;"7898605606368";"CONTROLE REMOTO TV LG LCD LE-7058";"LELONG";7;18;"13-03-2021";"TESTE";1;157.14285714285714;11.0
2161;"6900002511111";"CABO HDMI 10MTS";"HIGH SPEED";40;99;"24-09-2020";"TESTE";0;147.5;59.0
2167;"7898615156402";"MOUSE PAD GAMER GRANDE  XC-MPD-04";"XCELL";35;65;"24-09-2020";"TESTE";0;85.71428571428571;30.0
2168;"2019052411236";"BATERIA + CARREGADOR PARA XBOX 360  LB-5123";"MIGUEL";30;65;"24-09-2020";"TESTE";0;116.66666666666667;35.0
2192;"7897975093518";"TINTA MAX PRINT 70ML COMPATIVEL EPSON 544P PRETO";"MAX PRINT";15;40;"26-08-2022";"TESTE";0;100.0;20.0
2186;"7898594122900";"PLACA PCI USB 2.0 5 PORTAS HB-T74";"KNUP";28;65;"03-10-2020";"TESTE";0;132.14285714285714;37.0
2179;"6987543115641";"CABO RCA 1.5MT ";"CHOKI";5;10;"02-10-2020";"TESTE";1;100.0;5.0
2165;"2993500226002";"KIT DE CHAVE MAIOR";"MIGUEL";35;45;"24-09-2020";"TESTE";0;28.57142857142857;10.0
2146;"4260331332577";"BATERIA CR2025";"GIMEX";1.5;5;"24-09-2020";"TESTE";3;233.33333333333334;3.5
2198;"7897975090647";"TINTA MAX PRINT 70ML COMPATIVEL EPSON 504 AMARELO";"MAX PRINT";20;40;"03-10-2020";"TESTE";1;100.0;20.0
2195;"7897975093556";"TINTA MAX PRINT 70ML COMPATIVEL EPSON 544 AMARELO";"MAX PRINT";15;40;"29-04-2022";"TESTE";0;100.0;20.0
2197;"7897975090654";"TINTA MAX PRINT 70ML COMPATIVEL EPSON 504 MAGENTA";"MAX PRINT";20;40;"03-10-2020";"TESTE";0;100.0;20.0
2157;"7898508262982";"CAIXA DE SOM PORTATIL CSP1302";"SUMAY";172;270;"24-09-2020";"TESTE";0;56.97674418604651;98.0
2142;"7898615152398";"CABO P2 X P2  XC-P2-FLAT-2M";"XCELL";5;12;"19-09-2020";"TESTE";0;140.0;7.0
2154;"7898577002229";"CAIXA DE SOM KIMISO KMS-222";"KIMISO";70;125;"24-09-2020";"TESTE";0;78.57142857142857;55.0
2718;"7893590426816";"CARREGADOR 2.1 INOVA CAR-7409";"INOVA";11;20.0;"04-04-2022";"TESTE";0;81.81818181818183;9.0
2194;"7897975093532";"TINTA MAX PRINT 70ML COMPATIVEL EPSON 544 MAGENTA";"MAX PRINT";15;40;"29-04-2022";"TESTE";1;100.0;20.0
2143;"45UF250";"CAPACITOR DE 45UF 250V";"DIVERSOS";11.53;31;"25-08-2023";"TESTE";15;244.44444444444446;22.0
2151;"7908125201193";"CONVERSOR HDMI x VGA LE-4120";"IT BLUE ";25;58;"24-09-2020";"TESTE";1;132.0;33.0
2176;"7898348535642";"FONTE OI TV ELSYS 12V 2A ETGF26";"ELSYS";42;72;"02-10-2020";"TESTE";0;71.42857142857143;30.0
2196;"7897975090678";"TINTA MAX PRINT 70ML COMPATIVEL EPSON 504 AZUL";"MAX PRINT";20;40;"03-10-2020";"TESTE";0;100.0;20.0
2184;"7898632609639";"CELULAR INFINITY W201";"INFINITY";110;240;"02-10-2020";"TESTE";0;118.18181818181819;130.0
2188;"7898652414619";"CABO OPTICO 1.5MTS  KP-H5014";"KNUP";8.5;22;"24-08-2023";"TOINHO VARIEDADS";2;158.8235294117647;13.5
2156;"7898962280478";"CAIXA DE SOM  BH1065";"GRASEP";55;95;"24-09-2020";"TESTE";0;72.72727272727273;40.0
2173;"7898615157706";"SUPORTE DE CELULAR PARA BICICLETA OU MOTO ";"XCELL";13;29;"24-09-2020";"TESTE";0;123.07692307692308;16.0
2193;"7897975093525";"TINTA MAX PRINT 70ML COMPATIVEL EPSON 544 AZUL";"MAX PRINT";15;40;"26-08-2022";"TESTE";0;100.0;20.0
2190;"7898506462865";"CASE PARA NOTEBOOK 14""";"MULTILASER";74.90;145.0;"08-07-2023";"TOINHO VARIEDADS";4;50.90909090909091;28.0
2144;"7893590427844";"MOUSE SEM FIUO MOU-8581";"INOVA";28;62.0;"31-03-2023";"TESTE";0;107.14285714285714;30.0
2175;"7898605606795";"CONVERSOR TIPO C x HDMI LINHA S LE-5550";"IT BLUE";65;95;"23-02-2022";"TESTE";0;46.15384615384615;30.0
2180;"7898615158147";"CABO PARA HD EXTERNO 3.0";"XCELL";13;15.73;"02-10-2020";"TESTE";0;21;2.73
2203;"7898501809009";"CAPACITOR 2.5+6UF 250Vac COM 3 FIOS";"LS";5.2;13;"06-10-2020";"TESTE";6;150.0;7.8
2216;"7898506460175";"FONE DE OUVIDO GAMER PH073";"MULTILASER";55;105;"22-12-2020";"TESTE";0;72.72727272727273;40.0
2232;"7820185450505";"FONTE 10V - 30V 2A";"PART";15;28;"24-10-2020";"TESTE";0;86.66666666666667;13.0
2214;"7897982202965";"MOUSE USB COM FIO 0180 ";"BRIGHT";16.5;30;"08-10-2020";"TESTE";0;81.81818181818183;13.5
2249;"6917660188105";"CABO HDMI 10M CHOKI";"CHOKI";38;99.0;"19-11-2020";"TESTE";0;160.5263157894737;61.0
2226;"7880011824504";"CAMPAINHA SEM MFIO A82450 BAOJI";"BAOJI";20;45;"24-10-2020";"TESTE";0;125.0;25.0
2228;"736532331229";"TINTA  PARA EPSON PRETA 250ML NEXEL";"NEXEL";25;50;"24-10-2020";"TESTE";0;100.0;25.0
2217;"7899838807423";"FONE DE OUVIDO GAMER PH146";"MULTILASER";55;95;"08-10-2020";"TESTE";0;72.72727272727273;40.0
765;"7898605601806";"CONTROLE P/ RECEPTOR ELSYS LE-1094";"LELONG";4.5;15;"29-06-2020";"TESTE";4;328.57142857142856;11.5
2148;"7893590425604";"CARREGADOR INOVA  CAR-G5182";"INOVA";13;25;"24-10-2020";"TESTE";0;92.3076923076923;12.0
2233;"6912345642118";"LEITOR DE CARTÃO SD";"CHOKI";3.5;10.0;"08-01-2024";"YURY";1;160.0;8.0
2224;"7898558914633";"CARREGADOR 2.4A DC-TC270 FAST";"DOTCELL";25.25;42;"24-10-2020";"TESTE";0;66.33663366336634;16.75
2223;"7898615157423";"CABO USB TIPO C 2MTS";"XCELL";14.5;25;"22-10-2020";"TESTE";0;72.41379310344827;10.5
2210;"7898605602773";"CABO HDMI X DVI 1.5MTS";"LELONG";13;28;"08-10-2020";"TESTE";0;115.38461538461537;15.0
2218;"7899961015429";"FONE DE OUVIDO MB53072";"MBTECH";15;37;"19-11-2020";"TESTE";3;117.64705882352942;20.0
2204;"7898501800327";"CAPACITOR 4UF 380/400V COM FIO";"IPC";3.13;14.0;"25-08-2023";"TESTE";8;285.7142857142857;10.0
2246;"7899462114195";"CALCULADORA MB54316";"CHOKI";13;27;"22-12-2020";"TESTE";0;107.6923076923077;14.0
2252;"6972543654108";"MOUSE S/ FIO CHOKI-MOU-163";"CHOKI";23;48;"19-11-2020";"TESTE";0;108.69565217391303;25.0
2255;"7899471821404";"CONTROLE P/ TV LCD SAMSUNG BN59-01020A";"MXT";8;18.0;"19-11-2020";"TESTE";5;125.0;10.0
2207;"7898652410307";"CASE PARA HD TIPO GRAVADORA";"KNUP";24;65;"08-10-2020";"TESTE";0;170.83333333333331;41.0
2206;"85UF400V";"CAPACITOR 8.5UF 400V COM TERMINAL PARA VENTILADOR";"LS";4.8;15;"06-10-2020";"TESTE";0;212.5;10.2
2237;"7893590427226";"CARREGADOR INTELIGENTE 3.1  CAR-9013";"INOVA";11;25.0;"20-11-2020";"TESTE";0;100.0;12.5
2222;"6951613996393";"CABO USB TIPO C 1.2M";"PHILIPS";19;35;"22-10-2020";"TESTE";0;84.21052631578947;16.0
2209;"7892016083008";"BALANCA DIGITAL COM GANCHO STC-01";"TOMATE";18;55;"08-10-2020";"TESTE";0;205.55555555555554;37.0
2235;"6984120232173";"CARREGADOR SÓ A FONTE  ";"CHOKI";12;20;"24-10-2020";"TESTE";1;66.66666666666666;8.0
2236;"8878979015781";"CARREGADOR TIPO C 8.1A 2 EM 1";"CHOKI";25;55;"24-10-2020";"TESTE";0;120.0;30.0
40;"5379861525041";"BATERIA P/ MAQUINA FOTOGRAFICA 3V  CR123A";"FLEX";19;30;"14-05-2021";"TESTE";0;78.57142857142857;11.0
2245;"6845002271041";"CABO USB TIPO  3A CB-7104";"CHOKI";7;15;"07-11-2020";"TESTE";0;114.28571428571428;8.0
2227;"7899462119848";"TRIPÉ 3120A";"WAY";60;95;"22-12-2020";"TESTE";0;58.333333333333336;35.0
2199;"7897975090661";"TINTA MAX PRINT 127ML COMPATIVEL EPSON 504 PRETO";"MAX PRINT";20;45;"03-10-2020";"TESTE";0;125.0;25.0
2234;"7898605608812";"CARREGADOR PARA IPHONE LE-519P";"LELONG";10;35;"24-10-2020";"TESTE";0;250.0;25.0
2244;"7899744003650";"CABO HDMI 2MTS  PIX";"PIX";12;22;"21-03-2023";"YURY";0;83.33333333333334;10.0
2253;"6972543656065";"MOUSE S/ FIO CHOKI-MOU-164";"CHOKI";23;43;"19-11-2020";"TESTE";0;86.95652173913044;20.0
2211;"013713400035";"ADAPTADOR IPHONE X V8";"LIGHTNING";7;15;"08-10-2020";"TESTE";2;114.28571428571428;8.0
2230;"6925749701688";"MINI TECLADO TEC-168";"CHOKI";28;55;"24-10-2020";"TESTE";0;96.42857142857143;27.0
2239;"7897473117761";"FONTE ATEX FON-7296  450W";"INOVA";120;270;"07-11-2020";"TESTE";0;125.0;150.0
2220;"7898615158239";"CABO PARA IMPRESSORA DE 5MTS XC-CI 5M";"XCELL";9.5;25;"22-10-2020";"TESTE";2;131.57894736842107;12.5
2215;"7899600930427";"MOUSE + TECLADO SEM FUIO LY84079 ";"MBTECH";75;125;"08-10-2021";"TESTE";0;66.66666666666666;46.0
2247;"7899600931301";"BLUETOOTH P/ SOM LY84385";"MBCAR";20;38;"19-11-2020";"TESTE";0;90.0;18.0
2229;"7897373100016";"CONTROLE PARA PLAY 2 ";"INOVA";35;65;"19-11-2020";"TESTE";0;85.71428571428571;30.0
2243;"6953657833870";"BATERIA PORTATIL 5000mHa PT-206";"CHOKI";38;65;"24-02-2022";"TESTE";0;71.05263157894737;27.0
2250;"6920081804325";"FONE DE OUVIDO BLUETOOTH SPORT-3";"GENAI";45;85;"04-12-2020";"TESTE";1;88.88888888888889;40.0
2240;"130000000059";"CABO USB X USB MACHO YN-620-24";"YURI";5;10;"08-07-2021";"TESTE";1;140.0;7.0
2242;"7899462114256";"CALCULADORA ELETRONICA MB54322 ";"MB TECH";13;27;"08-07-2021";"TESTE";0;107.6923076923077;14.0
2200;"6940350878178";"CORDÃO PARA PEN DRIVE ";"U2";1.7;5;"03-10-2020";"TESTE";1;194.11764705882354;3.3
2205;"7898501800341";"CAPACITOR 6UF 380/400V COM TERMINAL";"LS";4.4;13;"06-10-2020";"TESTE";0;195.45454545454544;8.6
2238;"7898563933049";"BATERIA RECARREGAVEL 9V 450MAH";"MOX";22.5;37;"06-11-2020";"TESTE";0;64.44444444444444;14.5
2221;"2564519897950";"CABO ADAPTADOR OTG TIPO C K-09";"TOINHO";4;12;"22-10-2020";"TESTE";0;200.0;8.0
2219;"7899471855096";"FONTE 9V 2A";"MXT";19;38;"08-10-2020";"TESTE";0;100.0;19.0
2241;"7899462114126";"CALCULADORA ELETRONICA MB54309";"MBTECH";20;43;"22-12-2020";"TESTE";0;114.99999999999999;23.0
2202;"7898501807487";"CAPACITOR 8UF 440V COM FIO";"LS";5.5;14;"06-10-2020";"TESTE";0;154.54545454545453;8.5
2213;"7892576480538";"CARREGADOR V8 3.4A  CAR-8053A";"RENUX";13;25;"08-10-2020";"TESTE";0;92.3076923076923;12.0
2208;"7891121122213";"CONVERSOR HDMI X RCA";"AOWEIXUN";38;85;"08-10-2020";"TESTE";0;123.6842105263158;47.0
2212;"7897373808318";"CARREGADOR V8 5.1A  CAR-8083A";"RENUX";15;35;"08-10-2020";"TESTE";0;133.33333333333331;20.0
2201;"7898501801690";"CAPACITOR 7UF 380/400V";"LS";3.83;13.50;"25-08-2023";"TESTE";5;237.5;9.5
2251;"7908125201933";"SOM P/ CARRO LE-6301";"LELONG";100;185;"19-11-2020";"TESTE";0;85.0;85.0
2231;"6919021620002";"TV BOX 4K MX9";"CHOKI";195;325;"24-10-2020";"TESTE";0;66.66666666666666;130.0
2225;"7899600924198";"ALICATE DE CRIMPAR 3 EM 1";"MB TOOLS";21;36;"28-07-2022";"TESTE";0;63.63636363636363;14.0
2257;"20433904";"GRAVADOR DE DVD EXTERNO USB 2.0  MOD. DVD125";"COLORFUL SERIES";149;289;"20-11-2020";"TESTE";1;93.95973154362416;140.0
2292;"MZS-Q05";"CAIXA DE SOM MZS-05";"MZS";38;85;"22-12-2020";"TESTE";0;123.6842105263158;47.0
2265;"COLAT7000";"COLA T7000 PARA CELULAR";"T7000";20;32.0;"09-01-2024";"TESTE";0;50.0;10.0
2300;"7898605603268";"MULTIMETRO ANALOGICO LE-944";"LELONG";17;48;"08-10-2021";"TESTE";3;182.35294117647058;31.0
2301;"7898615155276";"CARREGADOR VEICULAR  XC-V7USB";"XCELL";14.5;22;"30-12-2020";"TESTE";1;51.724137931034484;7.5
2264;"7896637684132";"ROTEADOR INTELBRAS RF301K";"INTELBRAS E TAMBASA";109.0;165;"01-09-2022";"MARTINS";2;106.25;85.0
2286;"6920200840005";"TV BOX MXQ 4GB +32GB CHOKI";"CHOKI";155;230;"08-07-2021";"TESTE";0;103.125;165.0
2309;"7898249430084";"PASTA PARA SOLDAR ";"COBIX";7.8;15;"16-01-2021";"TESTE";0;92.3076923076923;7.2
2304;"7898346537066";"RECEPTOR DE TV VIA SATÉLITE SKY CONFORTO HD ZAPPER";"SKY";217;320;"07-02-2022";"TESTE";0;56.68202764976959;123.0
2305;"7898680380016";"FITA IMPERMEABILIZANTE ALUMINIO";"DURAPLAST";7.2;12;"15-01-2021";"TESTE";1;66.66666666666666;4.8
2258;"7899600913192";"CABO DE REDE 5M MB81036";"MBTECH";6;14;"30-12-2020";"TESTE";0;148.22695035460993;8.36
2271;"7891234567536";"FITA DE LED SPTM FN-753";"YURI";120;180;"04-12-2020";"TESTE";2;50.0;60.0
2259;"7899838821375";"CARTÃO DE MEMORIA 8GB SEM ADAPTADOR MC141";"MULTILASER";21;35;"20-11-2020";"TESTE";20;66.66666666666666;14.0
2294;"7899903112759";"CONTROLE PHILCO MXT H32D-42D-32M-42M";"MXT";8;18;"22-12-2020";"TESTE";5;125.0;10.0
2291;"MZS-Q103";"CAIXA DE SOM COM ALÇA Q103";"MZS/YURI";50;110;"22-12-2020";"TESTE";0;120.0;60.0
2295;"6921722019078";"MINI CAIXA DE SOM  195";"CHOKI";40;65;"22-12-2020";"TESTE";0;62.5;25.0
2306;"7898958146955";"FILTRO DE LINHA 4 TOMADAS ";"KF / TAMABASA";22.3;35;"15-01-2021";"TESTE";0;56.95067264573991;12.7
2293;"6953657833238";"CAIXA DE SOM 278CHOKI";"CHOKI";80;145;"22-12-2020";"TESTE";0;68.75;55.0
110;"010343885295";"TINTA P/ IMPRESSORA 664 EPSON  PRETO (ORIGINAL)";"EPSON/FELIPE";48;75;"31-01-2024";"MARTINS";3;61.904761904761905;26.0
2277;"6845002271034";"CABO USB P/ IPHONE 3A CHOKI-CB-7103";"CHOKI";6;27.0;"14-12-2020";"TESTE";0;350.0;21.0
2297;"6972543655044";"MINI TECLADO SEMFIO COM MOUSE CHOKI-TEC-241";"CHOKI";65;105;"22-12-2020";"TESTE";0;61.53846153846154;40.0
2268;"6973886002601";"CONTROLE P/ TV PHILCO C/ NETFLIX LX-260";"LX";8.5;18.0;"04-12-2020";"TESTE";0;111.76470588235294;9.5
2311;"7896480668556";"FILTRO DE LINHA 6 TOMADAS ";"PRATIK";19.5;38;"23-04-2024";"MARTINS ATACADO";3;84.61538461538461;16.5
2299;"7898943535184";"FILTRO DE LINHA 6 TOMADAS  STIK";"STIK";33.5;46.5;"07-06-2022";"TESTE";0;38.80597014925373;13.0
2287;"TVBOX8X128";"TV BOX MXQ 8GB +128GB  H&L";"YURI";170;280;"19-04-2021";"TESTE";0;105.88235294117648;180.0
2261;"7891234100733";"SUPORTE P/ TV ARTICULAVEL 14""-55"" EC10073";"ECOODA";65;110;"20-11-2020";"TESTE";0;69.23076923076923;45.0
2280;"7898419497220";"TELEFONE RURALDE MESA PROCD-6020 PRO ELETRONIC";"TOINHO";142.0;320.0;"07-03-2023";"PROQUALIT";0;63.31658291457286;126.0
2276;"7897982206680";"TECLADO USB COD 0551 BRIGHT";"BRIGHT";24;38;"04-12-2020";"TESTE";0;58.333333333333336;14.0
2260;"6917189199507";"MAQUINA DE CORTA CABELO KM-1995";"KEMEI";150;480;"17-01-2022";"TESTE";0;113.33333333333333;170.0
2284;"CONT274";"CONTROLE PARA PS3 CHOKI";"CHOKI";80;165;"22-12-2020";"TESTE";0;106.25;85.0
109;"7897975064556";"TINTA P/ IMPRESSORA EPSON CIANO/AZUL";"MAX PRINT";17;44.00;"15-03-2021";"TESTE";0;84.61538461538461;22.0
2310;"7899278915788";"CABO COAXIAL RF75 OHMS PARA CAMERA (METRO)";"MEGATRON";0.8;1.5;"16-01-2021";"TESTE";39;87.49999999999999;0.7
2282;"6992237562038";"FONE DE OUVIDO FN203 CHOKI";"CHOKI";24;58;"12-03-2021";"TESTE";0;141.66666666666669;34.0
2283;"6992237562014";"FONE DE OUVIDO FN201 CHOKI";"CHOKI";22;56;"12-03-2021";"TESTE";0;154.54545454545453;34.0
2296;"7899600930021";"MINI TECLADO SEMFIO COM MOUSE LY-84349";"MB TECH";65;105;"22-12-2020";"TESTE";0;61.53846153846154;40.0
2266;"7908044602286";"CONTROLE REMOTO SAMSUNG C/ NETFLIX LE-7096";"LELONG";8;18;"04-12-2020";"TESTE";2;125.0;10.0
2285;"885370113037";"CONTROLE PARA XBOX 360 SEM FIO HSY-01";"YURI";90;235;"22-12-2020";"TESTE";0;161.11111111111111;145.0
2538;"7908044603030";"CONTROLE P/ TV PHILCO C/ NETFLIX, GP, YOUTUBE e PRIME VIDEO LE-7250";"LELONG";9;25.0;"28-03-2023";"TESTE";0;177.77777777777777;16.0
2117;"7899838877204";"TINTA PARA EPSON E HP RF019 MULTILASER UINIVERSAL MAGENTA";"MAXPRINT";11;29.0;"27-03-2024";"TOINHO VARIEDADS";4;123.07692307692308;16.0
2262;"7821234524314";"CABO USA V3 EX2431";"ECOODA";6;12;"20-11-2020";"TESTE";0;100.0;6.0
2272;"6920081818414";"FONE DE OUVIDO S/ FIO B112";"GENAI";35;75;"04-12-2020";"TESTE";0;114.28571428571428;40.0
